filename,rms,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,label
New_AS_011.wav,0.15103836357593536,-392.7308654785156,104.19822692871094,57.43693923950195,41.82734298706055,32.609718322753906,16.053377151489258,11.154253005981445,11.83592414855957,6.0031304359436035,3.0978360176086426,3.5520381927490234,0.27413344383239746,-1.3541673421859741,-0.33923646807670593,-1.9835288524627686,-2.6960525512695312,-0.8698247075080872,-1.1627987623214722,-2.192985773086548,-1.8634518384933472,-2.6067473888397217,-3.5957260131835938,-3.3140602111816406,-3.5911920070648193,-4.2690653800964355,-4.225771903991699,-4.255091667175293,-4.090388774871826,-3.5054643154144287,-3.562455892562866,-3.7138609886169434,-3.339176893234253,-3.335660219192505,-3.4407565593719482,-3.0585782527923584,-2.769550085067749,-2.4242305755615234,-1.7691535949707031,-1.5671054124832153,AS
New_AS_012.wav,0.14952029287815094,-394.839111328125,102.09603881835938,56.890342712402344,41.786407470703125,32.24169158935547,15.874348640441895,11.750391006469727,12.451458930969238,5.660897254943848,2.3902461528778076,3.5382320880889893,0.6987928152084351,-0.939598560333252,0.33012792468070984,-1.488043189048767,-3.1245388984680176,-1.5711948871612549,-1.332118034362793,-2.2498908042907715,-1.8952118158340454,-2.1537249088287354,-3.3092029094696045,-3.916485548019409,-4.218339920043945,-4.0789666175842285,-3.758000373840332,-4.060125827789307,-4.072319030761719,-3.7155566215515137,-3.999990224838257,-3.9407241344451904,-3.182652473449707,-3.038180351257324,-3.0555880069732666,-2.6916255950927734,-2.7833807468414307,-2.709371328353882,-1.9417173862457275,-1.8415229320526123,AS
New_AS_013.wav,0.14714819192886353,-397.385009765625,102.37248229980469,56.41227340698242,42.19894790649414,32.873104095458984,15.373344421386719,10.672733306884766,11.827266693115234,5.6935648918151855,2.8375020027160645,3.997969627380371,0.9187564253807068,-1.0202559232711792,0.11198539286851883,-1.222667932510376,-2.346626043319702,-1.3185676336288452,-1.7400455474853516,-2.3119752407073975,-1.621840476989746,-2.1254448890686035,-3.063617706298828,-3.156658172607422,-3.7571494579315186,-4.338267803192139,-4.233989715576172,-4.527688980102539,-4.751125335693359,-4.337378025054932,-4.053360462188721,-3.720945119857788,-3.311837911605835,-3.398542881011963,-3.28973388671875,-2.7046401500701904,-2.459782361984253,-2.371528148651123,-2.0421226024627686,-1.83594810962677,AS
New_AS_014.wav,0.1486264169216156,-396.5130920410156,104.85894012451172,56.2891731262207,41.68968200683594,32.56605529785156,14.820256233215332,10.10718822479248,11.39700984954834,5.707022666931152,3.4735958576202393,4.40221643447876,0.7788909673690796,-1.0783445835113525,-0.09703997522592545,-1.8597831726074219,-2.7777278423309326,-1.5357720851898193,-2.0010619163513184,-2.1017355918884277,-1.1967419385910034,-2.353160858154297,-3.4582269191741943,-3.0147721767425537,-3.6279873847961426,-4.561705112457275,-4.255499839782715,-4.08871603012085,-4.252555847167969,-4.292688369750977,-4.565127372741699,-4.394262313842773,-3.7761480808258057,-3.4807794094085693,-2.933932304382324,-2.321427822113037,-2.5157597064971924,-2.610564708709717,-2.13981556892395,-1.9758567810058594,AS
New_AS_015.wav,0.14819344878196716,-397.07965087890625,102.07804107666016,58.05862045288086,44.19124221801758,33.278587341308594,14.817910194396973,10.559782981872559,11.6128511428833,4.953098297119141,2.707104444503784,4.50439453125,0.8174037337303162,-1.6824672222137451,-0.45566102862358093,-1.8067569732666016,-2.6231815814971924,-0.6615815758705139,-0.6925609111785889,-1.8279259204864502,-1.8864617347717285,-2.8502249717712402,-3.8067398071289062,-3.6014034748077393,-3.9405500888824463,-4.332754135131836,-4.208430767059326,-4.693752765655518,-4.78851318359375,-4.02854585647583,-3.8777453899383545,-3.7980453968048096,-3.3876471519470215,-3.676048517227173,-3.632856607437134,-2.6425230503082275,-2.3308773040771484,-2.4492554664611816,-1.9696954488754272,-1.8397648334503174,AS
New_AS_016.wav,0.16109465062618256,-390.1940002441406,107.84938049316406,58.93507766723633,45.06222915649414,34.97280502319336,15.909562110900879,11.796544075012207,13.109591484069824,5.845012187957764,3.077270030975342,4.749461650848389,1.63651442527771,-0.21159248054027557,0.022091452032327652,-2.4925668239593506,-2.7132623195648193,-0.6741419434547424,-1.8887618780136108,-2.844155788421631,-1.9368876218795776,-3.042679786682129,-4.030310153961182,-3.4842710494995117,-4.383514881134033,-5.144085884094238,-4.320687770843506,-4.468855857849121,-4.8324875831604,-4.005460262298584,-3.788839817047119,-3.9635252952575684,-3.4686968326568604,-3.29209566116333,-3.1345293521881104,-2.4948766231536865,-2.3396143913269043,-2.2796919345855713,-1.9469958543777466,-2.198349714279175,AS
New_AS_017.wav,0.15197597444057465,-392.28955078125,103.10826110839844,58.518489837646484,43.008384704589844,32.27429962158203,15.175324440002441,10.92027473449707,11.89123821258545,6.042991638183594,3.4574546813964844,4.184457302093506,0.9691314697265625,-0.7162184715270996,-0.15781660377979279,-2.2708182334899902,-2.8362348079681396,-0.7821610569953918,-1.3284908533096313,-2.5396597385406494,-1.909798502922058,-2.368185520172119,-3.4829623699188232,-3.3750927448272705,-3.5050158500671387,-4.106086254119873,-4.409526348114014,-4.634475231170654,-4.075109958648682,-3.1265695095062256,-3.3578219413757324,-3.7701117992401123,-3.301740884780884,-3.102069854736328,-3.2364137172698975,-3.010478973388672,-2.8061439990997314,-2.434304714202881,-1.65659499168396,-1.4174613952636719,AS
New_AS_018.wav,0.15033942461013794,-394.4024353027344,102.43496704101562,58.121219635009766,42.881072998046875,32.026729583740234,14.91364860534668,10.78474235534668,11.557781219482422,5.678056240081787,3.549741506576538,4.582726955413818,1.2559068202972412,-0.6418915390968323,-0.07191479951143265,-2.036508560180664,-2.9159507751464844,-1.397646427154541,-1.7662855386734009,-2.4922478199005127,-1.7978339195251465,-2.175415277481079,-3.1655454635620117,-3.2247190475463867,-3.3837523460388184,-3.856275796890259,-4.16298246383667,-4.302059173583984,-3.8720309734344482,-3.380239486694336,-3.589608907699585,-3.770780563354492,-3.5070178508758545,-3.2207555770874023,-2.96602725982666,-2.8615336418151855,-2.7722854614257812,-2.304171085357666,-1.9531581401824951,-1.9762722253799438,AS
New_AS_019.wav,0.15028716623783112,-397.9530944824219,105.80248260498047,57.23655319213867,43.35601806640625,32.961917877197266,14.084824562072754,10.273179054260254,11.721035957336426,5.210383415222168,3.01206111907959,3.9733099937438965,0.19108983874320984,-1.3167275190353394,-0.39675724506378174,-2.2969601154327393,-2.415536642074585,-0.6468443870544434,-1.5723366737365723,-2.2698490619659424,-1.7236206531524658,-2.83846116065979,-3.821617364883423,-3.5886712074279785,-3.800212860107422,-4.0089616775512695,-4.376033782958984,-5.080329895019531,-4.453202724456787,-3.550191640853882,-3.966928482055664,-4.111330509185791,-3.6866443157196045,-3.5936567783355713,-3.154341220855713,-2.681871175765991,-2.615921974182129,-2.140378475189209,-1.924027681350708,-2.346818208694458,AS
New_AS_020.wav,0.15004980564117432,-393.4082336425781,103.47691345214844,56.83655548095703,43.116905212402344,33.03380584716797,14.776751518249512,10.975016593933105,12.204917907714844,5.049148082733154,2.3799667358398438,3.955273151397705,0.3691518306732178,-1.564444661140442,-0.04300778731703758,-1.568547010421753,-2.6171886920928955,-1.2147235870361328,-1.9005876779556274,-2.8619418144226074,-2.14353346824646,-2.5801491737365723,-3.4022347927093506,-3.319399356842041,-3.85107159614563,-4.263749122619629,-4.071754455566406,-4.451823711395264,-4.2126922607421875,-3.137991428375244,-3.329564332962036,-4.134518623352051,-4.049163341522217,-3.801042079925537,-3.588245391845703,-3.044515609741211,-2.474120616912842,-1.867765188217163,-1.63949453830719,-2.139300584793091,AS
New_AS_021.wav,0.14913514256477356,-398.14239501953125,103.97583770751953,58.475162506103516,43.11668395996094,32.25288772583008,14.590229988098145,10.054043769836426,10.585672378540039,4.582969665527344,2.9401113986968994,4.42912483215332,0.9383535981178284,-0.8952289819717407,-0.04233413562178612,-2.0518932342529297,-2.6040782928466797,-0.7142961025238037,-1.6549696922302246,-2.688689708709717,-1.4770848751068115,-2.0317838191986084,-3.638737440109253,-3.675347089767456,-3.864496946334839,-4.464656829833984,-4.377715110778809,-4.287939548492432,-3.986232280731201,-3.4372098445892334,-3.61588978767395,-3.710944175720215,-3.289872169494629,-3.4121315479278564,-3.4847145080566406,-2.9227094650268555,-2.6285219192504883,-2.344884157180786,-1.7691959142684937,-1.7579859495162964,AS
New_AS_022.wav,0.15006446838378906,-395.4210205078125,103.4455795288086,56.60748291015625,42.459503173828125,33.07289505004883,15.405734062194824,10.780234336853027,11.451385498046875,4.8674187660217285,2.6791467666625977,4.427730560302734,0.9625955820083618,-1.3688911199569702,-0.4345302879810333,-1.9615997076034546,-2.566436767578125,-0.6571304202079773,-0.9756963849067688,-1.9733717441558838,-1.6890971660614014,-2.6824679374694824,-3.809553384780884,-3.581200361251831,-4.0128560066223145,-4.632770538330078,-4.168385028839111,-3.8083908557891846,-3.721953868865967,-3.6595354080200195,-4.011648654937744,-3.9103002548217773,-3.4509825706481934,-3.6711654663085938,-3.4180147647857666,-2.2784626483917236,-1.9336048364639282,-2.1640570163726807,-1.9724657535552979,-1.9629319906234741,AS
New_AS_023.wav,0.1482161432504654,-396.9209899902344,101.41210174560547,57.96430587768555,44.044471740722656,33.03004837036133,14.752447128295898,10.584758758544922,11.757941246032715,5.019712924957275,2.0740458965301514,3.955733299255371,1.66837739944458,-0.6070554852485657,-0.6408306360244751,-2.2166006565093994,-2.7247395515441895,-1.4171926975250244,-1.504992127418518,-1.7011573314666748,-1.5167040824890137,-2.6008520126342773,-3.3854146003723145,-3.469190835952759,-4.0947160720825195,-4.040970325469971,-3.504666566848755,-3.9446892738342285,-4.060383319854736,-3.4446001052856445,-3.4180405139923096,-3.5253753662109375,-3.527832269668579,-3.8430540561676025,-3.485358476638794,-2.576507329940796,-2.4347939491271973,-2.607879161834717,-2.4253883361816406,-2.180438280105591,AS
New_AS_024.wav,0.1390894651412964,-402.77081298828125,95.3292465209961,53.8680534362793,39.54767608642578,29.76325035095215,13.874260902404785,9.926111221313477,10.785205841064453,4.9942498207092285,2.8349013328552246,4.3710198402404785,1.060669183731079,-1.4442377090454102,-0.4023440480232239,-1.6913177967071533,-2.894801616668701,-1.0705848932266235,-0.5580560564994812,-1.6921467781066895,-1.8980270624160767,-2.2734546661376953,-3.0353097915649414,-3.2125444412231445,-3.4627692699432373,-3.796687126159668,-3.980242967605591,-4.310471057891846,-4.067825794219971,-3.31854248046875,-3.054220676422119,-2.8480074405670166,-2.6649534702301025,-3.1421000957489014,-3.246654987335205,-2.5170674324035645,-2.1642611026763916,-2.1860861778259277,-1.998604416847229,-1.8406085968017578,AS
New_AS_025.wav,0.04933268204331398,-512.0878295898438,100.05624389648438,63.37455749511719,47.58283615112305,34.32854461669922,16.009010314941406,10.037077903747559,10.923510551452637,5.941927909851074,2.241509199142456,2.5093348026275635,0.5342153310775757,-1.150930643081665,-0.7113872766494751,-1.6895010471343994,-2.2639923095703125,-1.0928877592086792,-1.4336752891540527,-2.3660993576049805,-1.938467264175415,-2.201359748840332,-3.0972135066986084,-3.024380922317505,-3.126737356185913,-3.6966466903686523,-3.669370174407959,-3.6148455142974854,-3.797900438308716,-3.5859827995300293,-3.286716938018799,-3.105806350708008,-2.869678258895874,-2.8264689445495605,-2.7286458015441895,-2.3067924976348877,-2.047173500061035,-1.9025781154632568,-1.5451335906982422,-1.363993525505066,AS
New_AS_026.wav,0.049468159675598145,-505.7379455566406,97.258544921875,61.00221633911133,47.41321563720703,34.78504180908203,16.396533966064453,11.076558113098145,11.233779907226562,5.161059856414795,2.098093032836914,2.6360881328582764,0.1329454481601715,-0.9080231785774231,0.03789561241865158,-1.7146146297454834,-2.592189311981201,-1.1132663488388062,-1.54917311668396,-2.55533766746521,-2.0796220302581787,-2.3957927227020264,-3.145824432373047,-3.1221160888671875,-3.7311549186706543,-4.62570858001709,-4.637698650360107,-4.500026702880859,-4.3808722496032715,-3.9912667274475098,-3.6459529399871826,-3.16200590133667,-2.793961763381958,-2.9944405555725098,-2.9070992469787598,-2.356525182723999,-2.225119113922119,-2.1832504272460938,-1.8457520008087158,-1.7535127401351929,AS
New_AS_027.wav,0.04854104667901993,-512.7214965820312,99.3291244506836,61.569496154785156,48.004669189453125,35.35729217529297,16.023113250732422,10.805967330932617,12.049960136413574,5.657634258270264,1.5814584493637085,2.476797342300415,0.48823082447052,-0.8994916677474976,0.2844475507736206,-0.9923089146614075,-2.526268243789673,-1.5495617389678955,-1.4653570652008057,-2.3522956371307373,-2.201685667037964,-2.2581493854522705,-2.6857502460479736,-2.6856207847595215,-3.1727583408355713,-3.9784364700317383,-4.103214263916016,-4.047628402709961,-4.257144927978516,-4.280728816986084,-3.844478130340576,-3.242601156234741,-3.040407419204712,-3.048975944519043,-2.7236461639404297,-2.4518961906433105,-2.288743019104004,-1.6891337633132935,-1.3211274147033691,-1.6593713760375977,AS
New_AS_028.wav,0.04934081807732582,-506.9141845703125,97.65647888183594,59.47174072265625,46.61962890625,34.577293395996094,15.618974685668945,10.935044288635254,12.118021011352539,5.59282922744751,2.211733102798462,3.1943726539611816,0.0793163925409317,-1.8250553607940674,-0.279070645570755,-1.4897743463516235,-2.9624524116516113,-1.6711432933807373,-1.5844148397445679,-2.4066250324249268,-1.8743623495101929,-1.9680912494659424,-2.813977003097534,-3.042301893234253,-3.585127830505371,-4.21071195602417,-3.975881576538086,-3.8610999584198,-4.254079818725586,-4.480182647705078,-4.336921691894531,-3.711634397506714,-3.066636800765991,-2.9300637245178223,-2.701679229736328,-2.290597438812256,-2.2076921463012695,-2.0915470123291016,-2.0294902324676514,-2.3771371841430664,AS
New_AS_029.wav,0.04920065402984619,-507.993896484375,97.44923400878906,62.16992950439453,48.16357421875,34.702152252197266,16.309518814086914,11.45889949798584,11.759122848510742,5.640854835510254,2.823235034942627,3.2747061252593994,-0.09076811373233795,-1.4058541059494019,0.2559153139591217,-1.4511076211929321,-2.8258471488952637,-0.9701281785964966,-1.0468618869781494,-2.5252723693847656,-2.1174800395965576,-2.057439088821411,-2.8805453777313232,-2.682687520980835,-2.609934091567993,-3.464001178741455,-4.081716060638428,-4.198171138763428,-3.9271295070648193,-3.6364877223968506,-3.831632137298584,-3.6802406311035156,-3.0414047241210938,-3.0846502780914307,-3.244201183319092,-2.687649965286255,-2.393953800201416,-2.365617275238037,-1.8282667398452759,-1.572751760482788,AS
New_AS_030.wav,0.04856032505631447,-510.8638000488281,99.74810791015625,60.84424591064453,48.192142486572266,35.699378967285156,16.259471893310547,11.414525032043457,11.776599884033203,5.079429626464844,2.5680384635925293,3.642514228820801,0.6196039319038391,-0.5226925611495972,0.49536651372909546,-1.700640082359314,-2.637193441390991,-1.0121062994003296,-1.67886221408844,-2.701141834259033,-1.9829102754592896,-2.1344568729400635,-2.7931008338928223,-3.0074567794799805,-3.7060627937316895,-4.019364833831787,-3.904831886291504,-4.322312355041504,-4.06455659866333,-3.2908616065979004,-3.420799493789673,-3.3802292346954346,-3.014446258544922,-3.550091028213501,-3.637134313583374,-2.6025941371917725,-2.2185163497924805,-2.2430782318115234,-1.6016768217086792,-1.3323113918304443,AS
New_AS_031.wav,0.04850008711218834,-513.3201293945312,99.23644256591797,61.50666046142578,47.68217468261719,34.83208465576172,15.690764427185059,10.546135902404785,11.781750679016113,5.877823352813721,2.0987653732299805,2.699134588241577,0.6589606404304504,-0.7997919917106628,-0.12031999230384827,-1.4984427690505981,-2.939703941345215,-2.0382206439971924,-1.2086907625198364,-1.3221958875656128,-1.8085449934005737,-2.495511770248413,-2.9033360481262207,-3.473846673965454,-4.004289627075195,-3.6112160682678223,-3.6485960483551025,-4.586953639984131,-4.638022422790527,-4.188509941101074,-4.125576019287109,-3.4514682292938232,-2.762709617614746,-3.089026689529419,-3.191619634628296,-2.7070252895355225,-2.4923033714294434,-2.2413108348846436,-1.858661413192749,-1.7582323551177979,AS
New_AS_032.wav,0.049026452004909515,-509.7098388671875,98.7439193725586,61.91451644897461,47.7635383605957,34.53085708618164,15.54630184173584,10.384162902832031,11.466221809387207,5.838716506958008,2.5697178840637207,3.0608935356140137,0.23053522408008575,-1.4605929851531982,-0.15043580532073975,-1.2266582250595093,-2.772246837615967,-1.824462652206421,-1.458065390586853,-2.3731327056884766,-2.688448905944824,-2.570204257965088,-2.5346579551696777,-2.878563165664673,-3.5191943645477295,-3.668872833251953,-3.7818031311035156,-4.259514331817627,-4.122997760772705,-3.609555721282959,-3.4136500358581543,-3.1178526878356934,-3.134244203567505,-3.5785746574401855,-3.244184732437134,-2.6075451374053955,-2.659989356994629,-2.457028865814209,-1.8602646589279175,-1.7837059497833252,AS
New_AS_033.wav,0.04840816929936409,-511.8742980957031,101.77764129638672,59.51543045043945,47.61611557006836,35.851051330566406,15.14179515838623,10.356151580810547,11.98780345916748,5.353742599487305,2.414005756378174,3.452763319015503,0.053707659244537354,-1.3002264499664307,0.3714631199836731,-1.4896411895751953,-3.0249407291412354,-1.5930194854736328,-1.5882625579833984,-2.4076309204101562,-2.3103039264678955,-2.7855911254882812,-3.154325246810913,-2.9383559226989746,-3.2467308044433594,-3.540726661682129,-3.670902729034424,-3.9086337089538574,-3.6559863090515137,-3.66917085647583,-3.9658291339874268,-3.2374305725097656,-2.8842549324035645,-3.649836778640747,-3.3725574016571045,-2.5906193256378174,-2.6960608959198,-2.135861873626709,-1.1763800382614136,-1.3731651306152344,AS
New_AS_034.wav,0.04898406192660332,-509.60137939453125,97.88786315917969,61.35232162475586,48.69036102294922,35.86560821533203,15.847874641418457,10.305550575256348,11.645082473754883,5.696859359741211,2.1598291397094727,2.9487664699554443,0.41123461723327637,-0.929882287979126,0.6102346181869507,-0.9021925926208496,-2.761103630065918,-1.5084154605865479,-1.0825650691986084,-2.1176602840423584,-2.295056104660034,-2.447848320007324,-2.9496686458587646,-3.209536552429199,-3.504413366317749,-3.5320589542388916,-3.4771058559417725,-3.793264150619507,-3.66106915473938,-3.3939368724823,-3.805518388748169,-3.7834253311157227,-3.1926941871643066,-3.1084237098693848,-2.9601235389709473,-2.5156474113464355,-2.3874998092651367,-2.012129783630371,-1.6741933822631836,-2.1863508224487305,AS
New_AS_035.wav,0.049045316874980927,-511.90045166015625,99.16483306884766,61.64065170288086,48.25300598144531,35.51519775390625,15.90328598022461,10.381050109863281,11.644457817077637,5.857761383056641,2.3119795322418213,2.9817161560058594,0.4463750123977661,-1.4043433666229248,-0.6246631741523743,-1.7269527912139893,-2.4898722171783447,-1.2539787292480469,-1.4730981588363647,-2.14029860496521,-1.557694673538208,-2.0998477935791016,-3.426084041595459,-3.430072069168091,-3.150205612182617,-3.5354740619659424,-3.8978705406188965,-4.07780647277832,-4.134426116943359,-4.011491775512695,-3.785719871520996,-3.455549955368042,-3.2161998748779297,-3.028639793395996,-2.6874732971191406,-2.669614553451538,-2.8657710552215576,-2.3555455207824707,-1.656893014907837,-1.7957674264907837,AS
